,Data Medicao,"PRECIPITACAO TOTAL, DIARIO (AUT)(mm)","TEMPERATURA MAXIMA, DIARIA (AUT)(°C)","TEMPERATURA MINIMA, DIARIA (AUT)(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%)","VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s)",RADIACAO GLOBAL(Mj/m²),ANO,MES,DIA
21,2007-12-07,0.0,32.5,22.4,76.25,1.833333,21.492027,2007,Dez,7
22,2007-12-08,0.0,28.4,21.7,89.125,1.975,17.734107,2007,Dez,8
23,2007-12-09,8.8,29.0,20.7,88.708333,1.204167,18.845281,2007,Dez,9
24,2007-12-10,1.2,33.1,21.1,78.208333,1.916667,14.635099999999998,2007,Dez,10
25,2007-12-11,0.0,34.6,21.8,61.666667,1.625,13.025169,2007,Dez,11
26,2007-12-12,0.0,35.8,21.8,56.291667,1.95,13.582614,2007,Dez,12
27,2007-12-13,0.0,34.8,18.0,55.041667,1.970833,12.402106999999999,2007,Dez,13
28,2007-12-14,0.0,35.1,20.4,57.75,1.35,8.852289,2007,Dez,14
29,2007-12-15,0.0,36.4,20.9,58.708333,1.066667,19.426655999999998,2007,Dez,15
30,2007-12-16,0.0,30.8,21.8,75.291667,1.754167,18.73005,2007,Dez,16
31,2007-12-17,0.6,33.5,21.9,85.136364,1.877273,19.02693,2007,Dez,17
32,2007-12-18,6.2,28.2,22.1,91.0,1.429167,17.554107,2007,Dez,18
33,2007-12-19,24.8,33.4,21.6,76.166667,1.858333,16.074218000000002,2007,Dez,19
34,2007-12-20,0.0,34.4,21.9,67.583333,1.741667,19.167586,2007,Dez,20
35,2007-12-21,1.2,31.3,22.2,73.791667,1.7,19.283433000000002,2007,Dez,21
36,2007-12-22,0.2,34.1,23.4,67.208333,1.695833,19.267348000000002,2007,Dez,22
37,2007-12-23,0.0,35.1,23.0,63.708333,1.808333,14.033125,2007,Dez,23
38,2007-12-24,0.0,36.0,22.6,53.875,2.308333,18.376168,2007,Dez,24
39,2007-12-25,0.0,34.2,22.9,45.875,2.570833,17.137418999999998,2007,Dez,25
40,2007-12-26,0.0,34.4,21.0,53.958333,2.0375,15.642035,2007,Dez,26
41,2007-12-27,0.8,34.9,20.6,57.375,1.783333,15.466582,2007,Dez,27
42,2007-12-28,0.2,34.5,21.0,52.833333,1.8,17.113414000000002,2007,Dez,28
43,2007-12-29,0.0,33.0,20.0,55.75,1.633333,18.359614,2007,Dez,29
44,2007-12-30,0.0,35.7,19.8,58.333333,1.65,18.775085999999998,2007,Dez,30
45,2007-12-31,0.0,36.3,20.7,58.25,1.666667,18.99042,2007,Dez,31
46,2008-01-01,1.0,34.9,23.0,67.166667,1.683333,16.13166,2008,Jan,1
47,2008-01-02,0.6,35.3,22.8,70.75,1.9875,19.025376,2008,Jan,2
48,2008-01-03,0.0,35.0,21.5,61.416667,2.1125,18.26335,2008,Jan,3
49,2008-01-04,0.0,36.3,20.3,51.083333,1.808333,19.079999,2008,Jan,4
50,2008-01-05,0.0,34.1,21.1,57.958333,1.570833,19.086693,2008,Jan,5
51,2008-01-06,0.0,37.4,20.7,57.75,1.491667,17.529007,2008,Jan,6
52,2008-01-07,52.4,31.5,20.1,83.0,1.841667,14.983683,2008,Jan,7
53,2008-01-08,3.4,29.5,21.2,89.875,1.670833,19.51408,2008,Jan,8
54,2008-01-09,3.8,31.1,21.6,84.958333,1.3125,19.293350999999998,2008,Jan,9
55,2008-01-10,2.2,29.3,22.4,79.375,1.970833,18.885767,2008,Jan,10
56,2008-01-11,0.0,33.5,19.8,70.125,1.516667,18.777965000000002,2008,Jan,11
57,2008-01-12,0.0,34.3,19.7,68.541667,1.491667,19.329794000000003,2008,Jan,12
58,2008-01-13,0.0,35.7,20.7,59.875,1.9625,18.802246999999998,2008,Jan,13
59,2008-01-14,0.0,34.8,19.2,55.708333,1.516667,16.837794000000002,2008,Jan,14
60,2008-01-15,0.0,33.9,22.1,59.125,2.129167,17.890949,2008,Jan,15
61,2008-01-16,0.4,31.7,23.4,71.833333,1.775,20.896371,2008,Jan,16
62,2008-01-17,8.8,30.0,21.7,83.291667,2.195833,27.012307,2008,Jan,17
63,2008-01-18,1.2,27.4,21.5,87.25,1.3875,21.236504,2008,Jan,18
64,2008-01-19,0.0,31.6,22.3,80.208333,1.170833,9.659773,2008,Jan,19
65,2008-01-20,1.0,30.5,20.9,79.875,2.204167,23.970649,2008,Jan,20
66,2008-01-21,0.0,32.4,21.0,74.75,1.4375,11.009615,2008,Jan,21
67,2008-01-22,0.4,31.3,21.0,77.208333,1.695833,12.914052,2008,Jan,22
68,2008-01-23,0.0,32.7,21.2,79.0,1.8125,10.535516,2008,Jan,23
69,2008-01-24,2.6,34.6,19.5,67.541667,1.5875,21.014671,2008,Jan,24
70,2008-01-25,0.0,34.7,18.7,69.916667,1.333333,20.502462,2008,Jan,25
71,2008-01-26,0.2,32.0,23.5,76.541667,1.6125,12.430019,2008,Jan,26
72,2008-01-27,0.0,32.6,21.2,80.5,1.325,9.43674,2008,Jan,27
73,2008-01-28,3.8,27.8,23.5,85.75,1.475,11.250159,2008,Jan,28
74,2008-01-29,0.0,33.5,21.9,74.833333,1.329167,16.25865,2008,Jan,29
75,2008-01-30,28.0,28.1,21.7,89.833333,1.554167,5.1511450000000005,2008,Jan,30
76,2008-01-31,3.6,30.9,21.7,86.875,1.604167,15.17325,2008,Jan,31
77,2008-02-01,4.6,29.1,21.6,88.458333,1.5875,17.222638,2008,Fev,1
78,2008-02-02,15.8,30.4,21.6,84.666667,1.445833,23.944131000000002,2008,Fev,2
79,2008-02-03,0.6,32.3,20.8,79.25,1.366667,20.831928,2008,Fev,3
80,2008-02-04,0.0,33.5,20.7,73.208333,1.0125,26.630808000000002,2008,Fev,4
81,2008-02-05,0.0,33.6,21.6,71.375,1.691667,21.148445,2008,Fev,5
82,2008-02-06,0.6,33.7,21.6,70.708333,1.45,20.949724,2008,Fev,6
83,2008-02-07,0.0,33.5,21.0,66.75,1.341667,16.604579,2008,Fev,7
84,2008-02-08,0.0,33.1,22.6,69.041667,1.5,23.268763,2008,Fev,8
85,2008-02-09,2.4,33.1,21.2,71.583333,1.9,28.296943,2008,Fev,9
86,2008-02-10,0.0,34.1,21.3,66.375,1.6625,26.242060000000002,2008,Fev,10
87,2008-02-11,0.0,34.3,20.8,64.541667,1.620833,17.300702,2008,Fev,11
88,2008-02-12,0.0,29.0,21.7,85.541667,1.1375,11.311058,2008,Fev,12
89,2008-02-13,20.6,30.7,21.2,83.083333,1.375,14.219493,2008,Fev,13
90,2008-02-14,5.4,29.7,21.1,87.666667,1.625,3.712418,2008,Fev,14
91,2008-02-15,5.2,30.5,22.2,83.875,1.466667,15.814348,2008,Fev,15
92,2008-02-16,9.2,25.3,21.7,92.458333,1.258333,17.927432,2008,Fev,16
93,2008-02-17,11.2,28.1,20.2,90.416667,1.179167,18.370495,2008,Fev,17
94,2008-02-18,3.2,29.0,20.9,88.5,1.691667,18.336959,2008,Fev,18
95,2008-02-19,5.0,32.9,20.5,78.333333,1.8125,18.378190999999998,2008,Fev,19
96,2008-02-20,3.0,32.1,20.7,75.458333,1.741667,18.453759,2008,Fev,20
97,2008-02-21,0.0,31.5,21.7,81.666667,1.125,18.720695,2008,Fev,21
98,2008-02-22,1.2,32.3,21.1,81.416667,1.095833,18.522274000000003,2008,Fev,22
99,2008-02-23,0.0,32.2,21.0,80.791667,1.0875,6.055332999999999,2008,Fev,23
100,2008-02-24,0.0,32.1,20.7,76.375,2.0125,2.709796,2008,Fev,24
101,2008-02-25,0.0,32.8,21.1,74.5,1.295833,17.40148,2008,Fev,25
102,2008-02-26,0.0,29.5,22.5,82.166667,1.429167,18.647336,2008,Fev,26
103,2008-02-27,3.6,29.7,20.9,86.708333,1.8375,18.495300999999998,2008,Fev,27
104,2008-02-28,0.0,31.1,20.6,84.541667,2.266667,18.009891,2008,Fev,28
105,2008-02-29,6.0,27.5,21.6,89.666667,1.2125,17.54918,2008,Fev,29
106,2008-03-01,19.0,28.9,21.3,86.958333,1.245833,18.380805,2008,Mar,1
107,2008-03-02,0.6,28.7,21.6,85.708333,1.591667,17.157584,2008,Mar,2
108,2008-03-03,0.2,32.6,20.5,83.291667,1.520833,18.501757,2008,Mar,3
109,2008-03-04,0.0,33.3,21.2,78.75,1.058333,18.325767,2008,Mar,4
110,2008-03-05,0.0,30.5,21.4,85.625,1.441667,18.376763999999998,2008,Mar,5
111,2008-03-06,0.0,32.0,21.6,79.625,1.283333,18.371557,2008,Mar,6
112,2008-03-07,6.8,26.4,20.6,90.166667,1.408333,17.702921999999997,2008,Mar,7
113,2008-03-08,4.0,31.3,20.2,83.833333,0.979167,18.93099,2008,Mar,8
114,2008-03-09,0.0,29.5,21.2,85.458333,1.670833,18.899962,2008,Mar,9
115,2008-03-10,4.6,32.5,20.5,83.25,1.0,18.804953,2008,Mar,10
116,2008-03-11,0.2,32.8,20.4,77.416667,1.354167,18.124608,2008,Mar,11
117,2008-03-12,0.0,34.0,20.7,72.5,1.345833,18.480143,2008,Mar,12
118,2008-03-13,0.0,28.1,22.7,87.0,1.325,15.207165999999999,2008,Mar,13
119,2008-03-14,7.2,32.0,21.7,80.208333,1.520833,17.409927,2008,Mar,14
120,2008-03-15,0.0,26.6,22.0,88.958333,1.929167,20.018973000000003,2008,Mar,15
121,2008-03-16,15.8,31.4,19.5,84.541667,1.745833,19.993586999999998,2008,Mar,16
147,2008-04-11,0.0,31.7,20.3,82.291667,1.025,20.846503000000002,2008,Abr,11
148,2008-04-12,0.2,31.0,20.6,82.833333,0.725,19.639136999999998,2008,Abr,12
149,2008-04-13,0.0,31.7,21.6,82.583333,1.2375,19.008005,2008,Abr,13
150,2008-04-14,2.8,29.2,21.7,88.5,0.925,20.20013,2008,Abr,14
151,2008-04-15,0.6,30.0,21.7,88.0,0.745833,16.263563,2008,Abr,15
152,2008-04-16,5.4,30.9,20.3,85.583333,1.133333,19.129856,2008,Abr,16
153,2008-04-17,0.0,32.4,20.6,79.5,1.75,18.299211,2008,Abr,17
154,2008-04-18,0.6,32.1,20.0,78.291667,1.608333,19.516607,2008,Abr,18
155,2008-04-19,0.2,31.7,18.9,76.333333,1.695833,19.462327000000002,2008,Abr,19
156,2008-04-20,0.0,31.9,18.7,75.375,1.1625,18.768628,2008,Abr,20
157,2008-04-21,0.0,30.8,20.7,78.791667,1.641667,14.894167,2008,Abr,21
158,2008-04-22,1.2,31.6,19.9,77.958333,1.029167,14.611812,2008,Abr,22
159,2008-04-23,0.0,32.3,19.8,79.0,1.466667,18.572791000000002,2008,Abr,23
160,2008-04-24,0.0,32.5,19.7,81.583333,0.625,18.357821,2008,Abr,24
161,2008-04-25,0.0,32.9,20.8,78.833333,0.875,19.312033,2008,Abr,25
162,2008-04-26,0.0,29.7,21.2,86.416667,1.070833,16.902303,2008,Abr,26
163,2008-04-27,1.2,32.6,21.4,78.375,1.041667,19.863487,2008,Abr,27
164,2008-04-28,0.0,32.4,18.2,74.791667,1.045833,1.37653,2008,Abr,28
165,2008-04-29,0.0,32.9,20.2,79.166667,1.25,8.58215,2008,Abr,29
166,2008-04-30,2.8,30.9,22.0,83.916667,1.079167,13.844518,2008,Abr,30
167,2008-05-01,4.2,31.7,20.6,84.0,1.16087,18.532169999999997,2008,Mai,1
168,2008-05-02,4.0,31.6,20.2,77.208333,1.341667,8.782145,2008,Mai,2
169,2008-05-03,0.0,32.0,19.7,81.041667,1.279167,14.255198,2008,Mai,3
170,2008-05-04,4.8,32.2,20.7,78.125,1.1125,24.105352,2008,Mai,4
171,2008-05-05,0.0,31.3,19.9,80.416667,1.0,16.074714,2008,Mai,5
172,2008-05-06,0.0,32.9,19.1,78.416667,1.216667,16.678166,2008,Mai,6
173,2008-05-07,0.0,33.9,19.7,74.375,0.7125,25.609721,2008,Mai,7
174,2008-05-08,0.0,32.0,20.6,78.708333,1.495833,6.703955,2008,Mai,8
175,2008-05-09,0.0,30.7,22.1,80.5,0.591667,14.131536,2008,Mai,9
176,2008-05-10,0.0,28.3,21.0,83.791667,0.866667,9.724322,2008,Mai,10
177,2008-05-11,0.0,30.2,22.1,74.416667,1.404167,20.63231,2008,Mai,11
178,2008-05-12,0.0,30.0,21.5,76.458333,1.558333,15.175617999999998,2008,Mai,12
179,2008-05-13,0.0,28.5,18.7,76.541667,1.7625,5.122477,2008,Mai,13
180,2008-05-14,0.0,31.3,17.0,73.666667,1.183333,21.983798999999998,2008,Mai,14
181,2008-05-15,0.0,32.1,18.1,70.0,1.466667,20.399552,2008,Mai,15
182,2008-05-16,0.0,32.8,18.5,70.666667,1.375,13.179336,2008,Mai,16
183,2008-05-17,0.0,33.1,19.8,69.583333,1.645833,25.530965000000002,2008,Mai,17
184,2008-05-18,0.0,31.5,17.9,72.291667,1.375,25.221790000000002,2008,Mai,18
185,2008-05-19,0.0,32.1,19.8,68.875,1.741667,24.88211,2008,Mai,19
186,2008-05-20,0.0,33.1,18.9,68.375,1.529167,16.793234,2008,Mai,20
187,2008-05-21,0.0,32.1,19.3,72.25,1.625,15.745635,2008,Mai,21
188,2008-05-22,0.0,33.1,19.1,70.333333,1.654167,12.477127999999999,2008,Mai,22
189,2008-05-23,0.0,32.6,19.1,71.708333,1.6875,19.73248,2008,Mai,23
190,2008-05-24,0.0,31.9,18.9,77.291667,1.15,13.189361000000002,2008,Mai,24
191,2008-05-25,0.0,32.3,19.5,72.958333,1.5875,17.856017,2008,Mai,25
192,2008-05-26,0.0,34.6,18.4,69.208333,1.2375,19.339631,2008,Mai,26
193,2008-05-27,0.0,33.9,17.4,65.666667,1.7,0.303176,2008,Mai,27
194,2008-05-28,0.0,32.5,17.4,65.166667,2.008333,8.724444,2008,Mai,28
195,2008-05-29,0.0,31.9,16.1,65.666667,2.166667,20.867442999999998,2008,Mai,29
196,2008-05-30,0.0,32.4,18.9,66.166667,1.9125,10.21794,2008,Mai,30
197,2008-05-31,0.0,33.7,17.2,60.875,2.275,13.565164999999999,2008,Mai,31
198,2008-06-01,0.0,32.2,16.8,63.863636,2.186364,6.063791,2008,Jun,1
199,2008-06-02,0.0,30.5,17.4,66.333333,1.770833,9.419784,2008,Jun,2
200,2008-06-03,0.0,32.1,14.9,65.458333,1.616667,19.207915,2008,Jun,3
201,2008-06-04,0.0,33.1,16.6,64.75,1.625,22.685912000000002,2008,Jun,4
202,2008-06-05,0.0,34.2,16.2,61.958333,1.5625,22.116846000000002,2008,Jun,5
203,2008-06-06,0.0,33.1,17.2,65.875,1.870833,22.968756000000003,2008,Jun,6
204,2008-06-07,0.0,32.7,18.7,64.166667,2.0125,12.237019,2008,Jun,7
205,2008-06-08,0.0,32.6,16.5,61.208333,1.983333,19.662761,2008,Jun,8
206,2008-06-09,0.0,32.9,17.7,61.75,2.2875,23.990651000000003,2008,Jun,9
207,2008-06-10,0.0,32.7,18.3,53.666667,2.225,22.292828,2008,Jun,10
208,2008-06-11,0.0,33.4,17.1,63.916667,1.566667,23.679478,2008,Jun,11
209,2008-06-12,0.0,33.3,16.9,61.625,1.879167,21.560594000000002,2008,Jun,12
210,2008-06-13,0.0,32.3,18.4,62.083333,2.254167,24.884487,2008,Jun,13
211,2008-06-14,0.0,33.1,16.9,60.083333,1.954167,18.77131,2008,Jun,14
212,2008-06-15,0.0,32.5,15.7,61.5,1.558333,15.960433,2008,Jun,15
213,2008-06-16,0.0,34.5,16.8,61.5,1.904167,23.007972,2008,Jun,16
214,2008-06-17,0.0,33.2,20.0,61.208333,2.504167,24.012053,2008,Jun,17
215,2008-06-18,0.0,33.0,17.4,55.75,2.275,25.367085,2008,Jun,18
216,2008-06-19,0.0,31.7,16.8,61.333333,2.120833,20.949758999999997,2008,Jun,19
217,2008-06-20,0.0,32.6,13.8,58.0,1.925,18.991025,2008,Jun,20
218,2008-06-21,0.0,32.7,15.2,56.166667,2.008333,19.541507000000003,2008,Jun,21
219,2008-06-22,0.0,32.5,14.2,56.833333,2.0,22.599258999999996,2008,Jun,22
220,2008-06-23,0.0,34.6,13.6,58.125,1.895833,22.846797,2008,Jun,23
221,2008-06-24,0.0,32.5,17.9,62.541667,2.429167,21.333861000000002,2008,Jun,24
222,2008-06-25,0.0,32.8,16.8,59.458333,2.2875,21.837435,2008,Jun,25
223,2008-06-26,0.0,32.6,15.7,55.958333,2.395833,18.606565999999997,2008,Jun,26
224,2008-06-27,0.0,31.0,18.5,54.791667,2.995833,12.611205,2008,Jun,27
225,2008-06-28,0.0,31.0,17.6,66.583333,2.283333,22.853188999999997,2008,Jun,28
226,2008-06-29,0.0,31.8,16.2,63.833333,2.383333,24.919452999999997,2008,Jun,29
227,2008-06-30,0.0,31.5,16.2,56.666667,2.420833,23.732363999999997,2008,Jun,30
228,2008-07-01,0.0,33.7,14.9,56.333333,1.704167,18.050396,2008,Jul,1
229,2008-07-02,0.0,32.5,19.6,56.25,2.316667,6.901264,2008,Jul,2
230,2008-07-03,0.0,31.8,16.5,52.541667,2.25,16.532190999999997,2008,Jul,3
231,2008-07-04,0.0,32.3,16.2,55.166667,1.875,18.542175,2008,Jul,4
232,2008-07-05,0.0,33.5,16.5,55.125,1.983333,18.65161,2008,Jul,5
233,2008-07-06,0.0,33.5,17.8,57.791667,2.6125,19.036936,2008,Jul,6
234,2008-07-07,0.0,32.1,20.7,54.708333,2.508333,18.601628,2008,Jul,7
235,2008-07-08,0.0,32.0,17.5,53.5,2.45,16.614150000000002,2008,Jul,8
236,2008-07-09,0.0,32.3,16.9,49.208333,2.145833,16.655943999999998,2008,Jul,9
237,2008-07-10,0.0,32.7,17.1,50.541667,2.195833,14.183024,2008,Jul,10
238,2008-07-11,0.0,32.9,17.4,53.708333,2.8125,15.968895,2008,Jul,11
239,2008-07-12,0.0,32.1,18.2,55.25,2.358333,18.625397,2008,Jul,12
240,2008-07-13,0.0,31.5,17.5,50.75,2.3125,19.540843000000002,2008,Jul,13
241,2008-07-14,0.0,32.0,14.6,48.0,2.458333,19.578081,2008,Jul,14
242,2008-07-15,0.0,32.4,16.3,50.625,2.554167,19.421843,2008,Jul,15
243,2008-07-16,0.0,32.0,17.5,50.083333,2.741667,15.147800000000002,2008,Jul,16
244,2008-07-17,0.0,32.4,18.2,52.0,2.1375,18.286699000000002,2008,Jul,17
245,2008-07-18,0.0,31.9,21.4,54.583333,1.908333,19.315583999999998,2008,Jul,18
246,2008-07-19,0.0,34.5,18.0,57.291667,2.020833,20.066406999999998,2008,Jul,19
247,2008-07-20,0.0,33.4,17.5,52.625,1.9875,19.585306,2008,Jul,20
248,2008-07-21,0.0,33.2,17.3,46.833333,1.716667,19.326231,2008,Jul,21
249,2008-07-22,0.0,32.7,19.2,51.708333,2.108333,19.377834999999997,2008,Jul,22
250,2008-07-23,0.0,33.4,18.4,52.375,2.45,19.317177,2008,Jul,23
251,2008-07-24,0.0,34.3,17.9,48.75,1.816667,15.361087,2008,Jul,24
252,2008-07-25,0.0,35.1,16.1,49.375,1.704167,13.671100999999998,2008,Jul,25
253,2008-07-26,0.0,35.1,14.3,44.5,2.070833,13.988487000000001,2008,Jul,26
254,2008-07-27,0.0,34.1,15.1,43.333333,2.454167,12.879261999999999,2008,Jul,27
255,2008-07-28,0.0,32.8,15.1,45.333333,2.445833,13.096727000000001,2008,Jul,28
256,2008-07-29,0.0,32.7,19.5,47.333333,2.858333,4.118869,2008,Jul,29
257,2008-07-30,0.0,34.0,19.0,49.333333,1.766667,19.291852,2008,Jul,30
258,2008-07-31,0.0,34.0,17.1,46.833333,2.108333,22.080244,2008,Jul,31
259,2008-08-01,0.0,33.1,16.7,42.333333,2.320833,23.258993999999998,2008,Ago,1
260,2008-08-02,0.0,36.1,16.3,42.375,1.7,23.094629,2008,Ago,2
261,2008-08-03,0.0,36.2,15.4,46.125,1.270833,16.59077,2008,Ago,3
262,2008-08-04,0.0,37.0,18.7,54.291667,1.329167,18.209434,2008,Ago,4
263,2008-08-05,0.0,36.2,19.3,50.416667,2.420833,9.598706,2008,Ago,5
264,2008-08-06,0.0,33.2,18.3,42.75,2.416667,12.545325,2008,Ago,6
265,2008-08-07,0.0,34.9,17.0,47.958333,2.35,18.101879,2008,Ago,7
266,2008-08-08,0.0,35.1,20.8,50.0,1.8625,21.591509,2008,Ago,8
267,2008-08-09,0.0,35.8,18.0,44.541667,1.879167,8.958133,2008,Ago,9
268,2008-08-10,0.0,35.2,16.1,38.125,2.304167,16.907271,2008,Ago,10
269,2008-08-11,0.0,34.3,16.7,39.625,2.741667,18.073008,2008,Ago,11
270,2008-08-12,0.0,34.1,18.4,44.083333,2.479167,16.471396000000002,2008,Ago,12
271,2008-08-13,0.0,34.6,18.9,43.583333,2.395833,19.860978,2008,Ago,13
272,2008-08-14,0.0,34.7,18.6,40.458333,2.170833,5.180539,2008,Ago,14
273,2008-08-15,0.0,33.6,18.8,44.375,2.533333,16.585275000000003,2008,Ago,15
274,2008-08-16,0.0,34.8,16.9,44.791667,2.383333,23.892191,2008,Ago,16
275,2008-08-17,0.0,34.8,20.0,45.958333,2.075,20.003456999999997,2008,Ago,17
276,2008-08-18,0.0,33.6,18.7,41.666667,2.441667,0.081013,2008,Ago,18
277,2008-08-19,0.0,32.5,21.4,37.583333,4.216667,1.257516,2008,Ago,19
278,2008-08-20,0.0,34.0,19.7,38.958333,2.920833,9.877887000000001,2008,Ago,20
279,2008-08-21,0.0,35.2,19.5,39.791667,2.245833,15.816315000000001,2008,Ago,21
280,2008-08-22,0.0,36.2,20.2,44.833333,1.691667,15.063616,2008,Ago,22
281,2008-08-23,0.0,34.8,21.4,43.25,2.241667,20.625806,2008,Ago,23
282,2008-08-24,0.0,36.0,21.7,43.041667,2.483333,22.814485,2008,Ago,24
283,2008-08-25,0.0,35.0,20.1,39.916667,2.5125,22.191966,2008,Ago,25
284,2008-08-26,0.0,35.2,17.6,40.125,1.3625,19.495048999999998,2008,Ago,26
285,2008-08-27,0.0,37.2,18.5,35.333333,1.229167,21.668089,2008,Ago,27
286,2008-08-28,0.0,37.6,16.9,37.416667,1.154167,18.444166000000003,2008,Ago,28
287,2008-08-29,0.0,37.0,20.5,40.291667,1.525,18.957165,2008,Ago,29
288,2008-08-30,0.0,38.0,21.9,35.958333,1.620833,22.972457,2008,Ago,30
289,2008-08-31,0.0,37.3,22.5,34.416667,2.029167,15.676532,2008,Ago,31
290,2008-09-01,0.0,36.6,22.8,32.833333,2.766667,21.235709999999997,2008,Set,1
291,2008-09-02,0.0,34.6,22.9,42.708333,3.854167,13.974585999999999,2008,Set,2
292,2008-09-03,0.0,36.3,22.3,43.5,2.254167,13.307155,2008,Set,3
293,2008-09-04,0.0,38.1,21.4,35.75,1.35,15.704289,2008,Set,4
294,2008-09-05,0.0,37.4,16.9,35.458333,1.7625,12.66221,2008,Set,5
295,2008-09-06,0.0,39.0,20.1,28.875,2.15,13.629535,2008,Set,6
296,2008-09-07,0.0,38.0,20.3,31.083333,2.525,14.172237,2008,Set,7
297,2008-09-08,0.0,37.1,23.3,34.916667,3.054167,12.308342,2008,Set,8
298,2008-09-09,0.0,36.2,21.9,36.541667,2.65,16.730580000000003,2008,Set,9
299,2008-09-10,0.0,36.1,20.6,37.666667,2.670833,14.300598,2008,Set,10
300,2008-09-11,0.0,35.3,22.4,43.458333,3.070833,14.242674,2008,Set,11
301,2008-09-12,0.0,36.3,19.0,41.625,2.691667,14.320746,2008,Set,12
302,2008-09-13,0.0,37.0,20.0,36.75,2.141667,14.578803,2008,Set,13
303,2008-09-14,0.0,38.8,21.0,32.041667,2.320833,9.701099000000001,2008,Set,14
304,2008-09-15,0.0,38.0,22.7,30.416667,2.504167,12.024526,2008,Set,15
305,2008-09-16,0.0,38.6,22.6,28.75,3.45,9.764415000000001,2008,Set,16
306,2008-09-17,0.0,38.5,19.2,33.75,2.1,11.413165000000001,2008,Set,17
307,2008-09-18,0.0,39.3,20.6,29.041667,2.079167,13.66092,2008,Set,18
308,2008-09-19,0.0,37.9,20.2,30.25,2.704167,11.746176,2008,Set,19
309,2008-09-20,0.0,36.8,22.4,30.041667,2.675,12.123586999999999,2008,Set,20
310,2008-09-21,0.0,38.6,22.6,32.0,2.204167,10.799427,2008,Set,21
311,2008-09-22,0.0,38.3,24.5,36.666667,1.866667,13.722992,2008,Set,22
312,2008-09-23,0.0,40.6,22.8,35.666667,1.875,10.896657999999999,2008,Set,23
313,2008-09-24,0.0,35.8,22.2,44.416667,1.904167,13.4009,2008,Set,24
314,2008-09-25,0.0,36.1,23.5,48.541667,2.433333,13.060039999999999,2008,Set,25
315,2008-09-26,0.0,38.4,22.6,39.041667,2.320833,13.100674,2008,Set,26
316,2008-09-27,0.0,39.5,22.9,37.666667,2.379167,11.745111,2008,Set,27
317,2008-09-28,0.6,38.3,23.9,45.041667,2.0625,13.855536,2008,Set,28
318,2008-09-29,0.4,39.7,20.6,42.291667,1.8125,15.569115,2008,Set,29
319,2008-09-30,2.4,35.7,23.7,46.916667,2.5125,15.221292,2008,Set,30
320,2008-10-01,0.0,38.9,21.7,44.458333,2.191667,12.948870000000001,2008,Out,1
321,2008-10-02,0.0,38.7,24.8,32.708333,3.0875,14.411085000000002,2008,Out,2
322,2008-10-03,0.0,39.1,21.8,32.791667,2.495833,16.260563,2008,Out,3
323,2008-10-04,0.0,39.8,23.8,31.958333,2.591667,15.932210000000001,2008,Out,4
324,2008-10-05,0.0,38.8,20.2,35.416667,2.545833,25.007268,2008,Out,5
325,2008-10-06,0.0,39.5,21.9,31.541667,2.541667,28.123646,2008,Out,6
326,2008-10-07,0.0,37.7,23.6,27.75,3.391667,27.973078,2008,Out,7
327,2008-10-08,0.0,36.8,23.7,30.416667,3.566667,23.298497,2008,Out,8
328,2008-10-09,0.0,37.3,22.7,36.25,2.1125,17.495998,2008,Out,9
329,2008-10-10,0.0,37.6,23.2,36.041667,2.791667,6.401251,2008,Out,10
330,2008-10-11,0.0,37.2,24.3,30.083333,3.629167,24.688863,2008,Out,11
331,2008-10-12,0.0,36.8,23.0,33.958333,3.0,25.190431,2008,Out,12
332,2008-10-13,0.0,37.5,21.6,34.166667,3.2,13.271487,2008,Out,13
333,2008-10-14,0.0,38.4,24.8,33.041667,3.195833,16.356027,2008,Out,14
334,2008-10-15,0.0,37.7,25.1,33.625,3.095833,13.002049,2008,Out,15
335,2008-10-16,0.0,39.1,22.5,30.416667,2.304167,20.768745,2008,Out,16
336,2008-10-17,0.0,40.2,20.6,26.5,1.766667,17.131364,2008,Out,17
337,2008-10-18,0.0,34.5,22.2,44.625,2.595833,20.182799,2008,Out,18
338,2008-10-19,0.0,30.6,23.3,64.166667,2.025,7.9953449999999995,2008,Out,19
339,2008-10-20,0.0,39.0,20.8,50.25,2.25,19.441391,2008,Out,20
340,2008-10-21,0.0,37.2,24.8,32.583333,3.191667,16.216131,2008,Out,21
341,2008-10-22,0.0,38.3,26.0,32.541667,3.079167,23.939845,2008,Out,22
342,2008-10-23,0.0,36.8,24.6,29.041667,3.145833,26.940815999999998,2008,Out,23
343,2008-10-24,0.0,36.6,22.4,30.125,2.925,20.173846,2008,Out,24
344,2008-10-25,0.0,37.6,20.6,32.041667,2.5,17.159596,2008,Out,25
345,2008-10-26,0.0,40.0,22.3,36.625,1.9,27.217202,2008,Out,26
346,2008-10-27,2.0,39.7,22.9,40.833333,1.841667,0.005127999999999999,2008,Out,27
347,2008-10-28,0.0,37.3,22.3,51.708333,2.279167,20.560647,2008,Out,28
348,2008-10-29,0.6,35.2,22.6,63.25,2.195833,23.673252,2008,Out,29
349,2008-10-30,0.0,39.3,21.2,51.833333,2.225,22.879295,2008,Out,30
350,2008-10-31,0.0,40.6,20.5,39.75,1.929167,15.724919,2008,Out,31
